Gene_Set	Direction	Enrichment	n	b	N	B	p.value	Driver_Genes	adj.p.val
Metabolism of xenobiotics by cytochrome P450	DOWN	5.46983311938382	627	11	12783	11	5.25754482068042e-05	GSTM7,CYP1A2,GSTM1,UGT2B37,UGT2B38,UGT2B5,MGST3,MGST1,AKR7A5,GSTM6,GSTT2,GSTA1,GSTA2,CYP1A1,CYP2F2,MGST2,GSTO1,GSTT1,DHDH,GSTM5,GSTK1,GSTO2,CBR1,GSTM3,UGT2B36,GSTA4,ADH7,CYP1B1,EPHX1,CYP2E1,GSTM4,CBR3,GSTP1,GSTP2,ALDH1A3,ALDH3B1,HPGDS,GSTA3,UGT2B34,SULT2A1,SULT2A3	0.000545317439540341
Complement and coagulation cascades	UP	5.98119034250421	548	20	12783	20	5.29639554436301e-09	C6,C1QA,C4B,C4BP,C1QC,PLAU,C1S1,C1S2,C1QB,F7,HC,C7,CFI,VSIG4,ITGB2,C3,PLAT,ITGAX,CFB,SERPINE1,CFH,CFD,VWF,ITGAM,C2,C8A,C9,C3AR1,TFPI,C5AR1,F5,FGG,F2,SERPIND1,THBD,A2M,FGB,F3,F8,F2R,C1RA,PROCR,F13B,CPB2,F2RL2,SERPINC1,F12,SERPINF2,F2RL3,SERPING1,CD55,CD55B,F13A1,F10,C8G,CR2,C8B,MBL2,MASP2,MBL1,KLKB1,SERPINA5,PROC,CD59A,CD59B,F9,CLU,SERPINA1A,SERPINA1B,SERPINA1C,SERPINA1D,SERPINA1E,MASP1,PLG,CD46,PROS1,VTN,F11	2.95274051598238e-07
Lysosome	UP	2.05165285825765	3198	58	12783	58	5.53412887738247e-08	LGMN,NPC2,CTSD,LIPA,CD63,ABCA2,CTSL,PPT1,GAA,CTSS,CTSZ,ASAH1,PLA2G15,LAPTM5,AP3B1,ATP6V0A2,CTSW,FUCA1,DNASE2A,DNASE2B,MANBA,PSAP,IGF2R,HEXA,SLC11A1,CTSB,SCARB2,ATP6AP1,NEU1,ARSB,M6PR,HEXB,ACP5,ATP6V0A1,HGSNAT,CD68,AP3M2,GALNS,CTSF,MAN2B1,NAGLU,CLTC,GNPTAB,GUSB,GNS,CTSE,PPT2,AP1S1,AP1S2,GBA,CLTA,ARSA,AP4M1,AGA,GALC,TPP1,ENTPD4,GM21685,AP3S2,LAPTM4B,CLN3,AP1S3,CTSA,AP4E1,ATP6V1H,CTNS,AP3M1,CLTB,IDS,GGA3,ARSG,SGSH,NAGPA,MCOLN1,CTSK,ATP6V0B,LAPTM4A,SORT1,AP3S1,AP4B1,GNPTG,GLB1,AP1B1,AP3D1,AP4S1,GLA,AP1G2,SUMF1,GGA1,SLC17A5,IDUA,SMPD1,NPC1,CTSH,ATP6V0C,LAMP2,NAPSA,SLC11A2,TCIRG1,AP1M1,GGA2,ATP6V0D1,NAGA,LAMP1,LITAF,CLN5,HYAL1,MFSD8,ACP2,ABCB9,GM2A,CTSC,CD164	1.24533850784925e-06
Valine, leucine and isoleucine degradation	DOWN	2.92208191449111	2643	29	12783	29	5.58447761367376e-08	HSD17B10,HIBADH,AOX3,ACADM,HADH,DBT,IVD,ECHS1,MUT,ACAT1,BCKDHB,ALDH9A1,ALDH3A2,MCEE,PCCA,ACADS,ALDH2,ALDH6A1,ACAA2,HMGCS2,ABAT,BCAT2,HIBCH,HADHA,MCCC2,AOX2,ACAA1A,ACAA1B,AUH,DLD,MCCC1,ALDH7A1,BCKDHA,BCAT1,HMGCL,OXCT1,AOX1,HADHB,ACSF3,PCCB,IL4I1,AGXT2,EHHADH,ACAT2,ALDH1B1,HMGCS1,ACAD8,AACS	1.24533850784925e-06
Fatty acid metabolism	DOWN	3.40474101463353	1358	17	12783	17	5.78868816408784e-05	HSD17B12,ACADM,ELOVL5,HADH,ACOX3,ACOX1,ECHS1,ACAT1,ACADS,HACD3,ACADL,SCD1,TECR,PECR,ACSL1,ACAA2,MECR,ACADVL,HADHA,CPT2,ACAA1A,ACAA1B,ACSBG1,ELOVL2,MCAT,SCD3,FADS1,CPT1C,FADS2,CPT1A,HADHB,OXSM,HACD1,HACD2,CPT1B,EHHADH,ACAT2,ACSL3,FASN,PPT2,ACACA,ACSL5,SCD2,HACD4,ELOVL6,ACSL4,PPT1	0.000586762482087086
Glycine, serine and threonine metabolism	DOWN	2.18485929936828	4063	25	12783	25	6.33098063340665e-05	BHMT,GNMT,CHDH,ALAS1,GRHPR,SHMT2,GLDC,GAMT,SRR,MAOB,DAO,CBS,CTH,PIPOX,GCSH,AOC3,GLYCTK,SDSL,DLD,PSPH,DMGDH,SARDH,ALDH7A1,GCAT,AMT,PGAM1,SDS,THA1,SHMT1,MAOA,PGAM2,AGXT2,AGXT,ALAS2,BPGM,PSAT1	0.000616859911108964
Endocytosis	UP	1.76151719504948	2037	64	12783	64	6.36223226704313e-05	CHMP4C,RAB11FIP4,FGFR3,CAV2,SNX12,ARPC1B,H2-M3,CYTH1,CYTH4,SPG20,CSF1R,FOLR2,H2-Q2,H2-T3,AP2B1,PRKCZ,EHD4,HSPA8,ARAP2,IGF2R,PSD4,AGAP3,WAS,ARRB2,ARFGAP3,IST1,IL2RB,SH3KBP1,MET,H2-T10,H2-T22,PML,LDLR,H2-M2,SMAD2,PARD6B,IL2RG,GIT2,SMURF2,SNX5,CBL,ACAP1,MDM2,TGFB2,SPG21,CYTH2,CAPZA2,RAB31,H2-M1,H2-M10.1,H2-M10.2,H2-M10.3,H2-M10.4,H2-M10.5,H2-M10.6,H2-M11,H2-M9,CCR5,CHMP6,ZFYVE16,GRK6,CLTC,SH3GLB1,ARF6,SRC,VPS26B,VPS35,ADRB2,SMURF1,EPS15,CHMP2A,CYTH3,WIPF1,HSPA1A,HSPA1B,SNX4,CLTA,TGFBR1,ARPC4,ZFYVE27,PSD3,MVB12A,SNX6,SMAD3,VPS4B,GIT1,PDGFRA,CHMP1A,ARPC5,SH3GL3,RUFY1,F2R,ARPC3,GRK5,EHD1,SNX1,H2-T24,KIT,PIP5K1A,CHMP4B,WASL,IGF1R,ACAP2,ARFGAP2,DAB2,BIN1,RAB22A,EHD2,TGFBR2,ARRB1,H2-T23,CLTB,CXCR4,IQSEC1,WIPF2,RNF41,ARFGEF2,ARFGAP1,WASHC4,TGFB1,RAB35,PLD2,2610002M06RIK,RAB5B,ARPC1A,CBLC,VPS36,RBSN,PIP5K1C,TGFB3,CAPZA1,RAB5A,STAM,CBLB,IQSEC2,CAPZB,RHOA,CHMP5,TRAF6,SH3GLB2,GRK4,FGFR2,RAB11FIP1,DNM1,RAB11A,VPS37A,STAM2,KIF5B,CHMP7,CAV1,AP2A1,IQSEC3,VPS45,AP2M1,HGS,ARFGEF1,CDC42,VPS4A,HRAS,ARPC5L,NEDD4,USP8,EPS15L1,RABEP1,EHD3,AGAP1,EPN2,RAB5C,VTA1,RAB11FIP2,CHMP2B,DNM3,LDLRAP1,SNX2,STAMBP,ZFYVE9,SMAP2,PARD6G,ERBB3,ARAP3,SH3GL1,VPS25,ACAP3,MVB12B,WASHC5,EEA1,KIF5A,FLT1,AGAP2,ARAP1,RAB11FIP5,FGFR4,RAB10,WIPF3,ARPC2,RAB8A,DNM2,PARD3,SMAP1,ARF1,KDR,TSG101,VPS29,AP2A2,ITCH,RAB11B,ASAP2,TFRC,AP2S1,CHMP3,RAB11FIP3,ASAP1,SNF8,VPS26A,NEDD4L,HSPA2,RAB4A,PDCD6IP,EPN1,GBF1,ASAP3,RAB7,WWP1,PRKCI,ARF5,VPS37B,PLD1,EGFR	0.000616859911108964
Linoleic acid metabolism	UP	20.4855769230769	208	9	12783	9	6.46071351972921e-09	CYP2C40,CYP2C68,PLA2G16,CYP2C65,CYP2C66,CYP2C29,CYP2C38,CYP2C39,PLA2G12A,PLA2G4A,PLA2G2D,PLA2G12B,CYP2C37,CYP2C50,CYP2C54,CYP2C55,CYP2C44,ALOX15,PLA2G2A,CYP2E1,PLA2G6,PLA2G4B,CYP2J6,CYP2C70,CYP1A2,CYP3A13,CYP3A25	3.00512984852119e-07
Histidine metabolism	DOWN	5.95974927476171	1016	9	12783	9	6.54316018623424e-05	DDC,UROC1,AMDHD1,ALDH9A1,ALDH3A2,ASPA,ALDH2,CNDP2,MAOB,FTCD,HAL,CARNMT1,ALDH7A1,MAOA,ALDH1B1,ALDH1A3,ALDH3B1,CNDP1,HDC	0.000620904136821377
Metabolic pathways	DOWN	1.45325163459626	3771	439	12783	439	6.73795930161702e-09	CYP4A14,CYP2C40,CYP2C68,CYP3A25,CERS6,BHMT,KYNU,CYP3A13,HSD17B12,GPAT4,NT5E,AMACR,RGN,CYP1A2,FECH,CDO1,ACSM3,GLUL,BAAT,LDHA,CYP2U1,AFMID,ENPP1,FAHD1,SGPL1,CYP2A12,GULO,OAT,HSD17B10,PLD1,CES1D,HAO1,CYCS,PIGN,AMY1,ST6GALNAC4,CES1C,CERS2,PIGU,HIBADH,PYGL,PAH,AOX3,XDH,PNP,PNP2,AKR1D1,CYP2C70,BHMT2,ALDH5A1,CHDH,RFK,BDH1,CSAD,CYP4F14,ACADM,UGT2B37,UGT2B38,UGT2B5,AADAT,DCXR,PIK3C3,ALAS1,PRODH,GRHPR,TYMP,RRM2,PIK3C2G,CYP26B1,GOT2,DDC,UROC1,GPT2,KYAT3,ADK,NADK,ACOX2,HADH,ACOX3,HYKK,HSD3B7,CDS1,IDH3A,TDO2,ACP2,PAPSS2,CHPT1,SHMT2,OTC,GPT,PGK1,PKLR,DBT,QDPR,KHK,UQCRFS1,NAT1,UQCRQ,IVD,ACOX1,UQCRB,PGM2,AMDHD1,PCX,ECHS1,NDUFB3,DHRS3,HYAL1,PI4K2A,MUT,ACAT1,GLS2,IDH2,NADK2,BCKDHB,DNMT3B,NUDT12,HGD,SMPD3,LTC4S,TMEM5,COX7B,AHCY,GM4737,TSTA3,ALDH9A1,GPAA1,BPNT1,POLR2L,EXTL1,NDUFA4,CYP2B10,ALDH3A2,NDUFS1,MCEE,KDSR,GLDC,PCCA,ARG1,MOCS2,ATP5J,NDUFB10,LIPC,CPS1,COX10,GBE1,DPM3,ASPA,SDHD,GSTZ1,ENPP3,ANPEP,PON1,ASS1,ACADS,TST,NTPCR,GAMT,GCLM,NDUFV3,SORD,PON2,URAD,MPST,COX6A1,UQCR10,ALDH2,CNDP2,HSD17B4,TKT,NDUFA10,ATP5L,NDUFA5,SDHB,SRR,NMNAT1,NFS1,NDUFA6,SDHA,ADSSL1,UQCRH,G6PC,ALDH6A1,PCK1,MAN1A2,UGP2,NDUFA11,STT3B,ATP5A1,GPHN,MAOB,MGLL,NMRK2,NDUFS3,ACADL,CS,CSL,ATP6V0E2,ATP5F1,P4HA2,MOCS1,HAAO,PLCB3,NDUFS8,UPB1,ACSL1,DPAGT1,DPYS,NDUFA8,SMPD2,XYLB,COX6B1,ETNK2,PPAT,NDUFB4,DAO,ACAA2,NNT,ME1,SEPHS1,TPK1,MDH2,HMGCS2,CHKA,TALDO1,NDUFB6,COX5A,COX5B,LPIN2,ADA,NDUFB11,ALAD,GMPS,COASY,MECR,NDUFV1,PGAP1,CYP4F13,TPI1,ABAT,GALNT5,GCNT4,NDUFC2,FBP1,MTMR4,GCH1,SDHC,CBS,CTH,HOGA1,GAD2,CYP1A1,XYLT2,PIPOX,ACY1,ATP6V0D1,NME3,ATP5J2,FAH,ITPKB,NDUFS2,ST8SIA1,NMRK1,NDUFB7,NDUFB5,ALDOB,NDUFS7,PIGC,NNMT,ATP5G3,AGMAT,IMPA1,NDUFB9,CMPK1,H6PD,ATP5D,PYCRL,BCAT2,GCSH,SUCLG1,PIGK,AOC3,ALG3,TK1,PHYKPL,AK2,ATP5E,ACADVL,ACO2,NDUFV2,CYP2J6,HIBCH,RRM1,UQCR11,ST6GALNAC6,CYC1,HMBS,ATP5O,PLCB1,HADHA,IPMK,NDUFA3,TCIRG1,GLYCTK,MCCC2,NADSYN1,NDUFA2,ADI1,IDH3G,NDUFB8,CHKB,NDUFAB1,SRM,DHRS4,ISYNA1,NDUFC1,GK,DHODH,ATP5G1,PIGT,ATP5H,AOX2,GLUD1,ALG14,ATP6V1B1,PI4KA,LIPT1,GANC,SPR,PON3,MDH1,UOX,NDUFS6,COQ5,DHRS9,NDUFS5,EXTL2,NDST2,SDSL,CDS2,SGMS1,DGKQ,SUCLA2,ACAA1A,ACAA1B,FUK,POLR2D,ALG8,UROD,ATP6V0E,PDHB,DGKG,ACSBG1,RPE,AUH,NDUFA7,NDUFA12,NDUFA9,FTCD,SUOX,NT5C1B,NAGS,HAL,ACOT8,POLR2B,GCDH,HPD,ASAH2,POLD3,ATP5K,DLD,NDUFA13,MBOAT1,ATP6V0C,FKRP,ADSL,POLR2I,PPCDC,CHSY3,COQ3,AGPAT5,UGDH,PPCS,SUCLG2,GYS2,GCNT3,PIGP,PCYT2,POMT2,MGAT4A,DGKD,COQ7,SMPD1,AMPD2,GALT,POLR3B,MCCC1,UQCRC1,MCAT,HMOX2,PLA2G4B,AHCYL1,CPOX,HYAL2,MTMR6,GALK1,PIGV,IDUA,ATP5G2,SLC27A5,ITPA,G6PC3,GOT1,CMBL,DOLK,ISPD,GGPS1,DGAT1,COX8A,B3GALT5,POLR3F,GAPDH,DCTPP1,PIGO,CYP17A1,PSPH,PTDSS1,GCLC,RPN2,POLR2C,ALPL,DMGDH,IDH3B,LAP3,COQ6,ALDH18A1,POMGNT2,CSGALNACT2,PHOSPHO2,SARDH,B4GAT1,GATB,CYP4A10,CYP4A31,CYP4A32,GYG,GATC,BLVRB,ALDH7A1,BCO1,ETNPPL,MGAT4B,EPHX2,AMT,ATP6V1F,ATP6V1G1,SGMS2,AK7,BCKDHA,DPYD,PAICS,PRDX6,BCAT1,POLG,COX4I1,POLR2E,PEMT,POMT1,AK4,PGAM1,PLCH1,IMPAD1,DLST,LCLAT1,UROS,CTPS,UAP1,PTDSS2,AKR1A1,B4GALT7,FUT8,MGAT3,BTD,CHIT1,COX7C,COX6C,IDO2,POLE3,ENO2,DTYMK,HYAL3,HMGCL,PNPLA2,PGLS,H2-KE6,NDUFB2,HYI,PIK3C2A,LIAS,TPH1,ST3GAL1,POLE,POLR2F,KMO,MLYCD,ALG5,ST3GAL6,PRIM1,ATP5B,PFKM,FUT1,NDUFS4,GLB1,MAN2A2,PIGX,NT5C2,ST3GAL2,NSDHL,CBR1,ALG13,C1GALT1,FH1,PDXK,COX17,UCK2,POLR2A,DLAT,GCK,PAFAH2,EXTL3,LPCAT1,NME1,AGL,GALNT12,NOS1,GALNT1,COMT,MTMR14,COX15,SLC33A1,TKFC,CKMT2,B3GALT4,NT5C3B,POLR3GL,POLD4,LAMA3,ATP6V1C2,POLR3K,GPAT2,PTS,PGM3,QPRT,SMS,PCYT1B,NME6,HPRT,POMK,RDH10,PIGF,PRIM2,KYAT1,MPI,CERS4,NT5M,PAFAH1B3,ALG6,B4GALT6,IDH1,POLA2,MMAB,PLA2G6,PIK3C2B,DUT,ALG2,AOX1,POLR2J,B3GAT3,ACSS3,B3GALNT2,SDS,B3GALT2,PDHX,COQ2,HK1,DAD1,EBP,ST3GAL3,NDUFA1,PIGA,ATP6V0B,PANK1,GALNT6,PFKL,THA1,PLPP1,APIP,INPP5E,UGT2B36,AK1,MTHFS,MTHFSL,URAH,ALOX12,AGK,ALG10B,GANAB,INPP5A,AASS,B4GALT4,IMPDH1,NDST1,PLCD3,UPP1,PISD,DGKA,GMPPB,SGSH,HADHB,PLCG1,AK5,QRSL1,DPM2,PIP5K1C,ST6GALNAC3,POLR1B,B3GALT6,XYLT1,POLR2H,ENO1,ENO1B,FUT4,PIGQ,PIGB,TYMS,DHFR,ACP1,SHMT1,EARS2,TYR,PI4KB,MTMR2,ALG1,ENO3,PFAS,ALOX5,OXSM,PIGL,ALG9,DPM1,LIPT2,DGUOK,GBA2,PIGS,CDIPT,FPGT,PPOX,SPTLC1,MAOA,PLD2,OCRL,DCTD,PAFAH1B1,SAT1,POLD2,PLCD1,ATP6V1A,CYP7A1,NT5C3,REV3L,MAN1C1,COX11,PFKP,NT5C,POLR1E,MTMR3,B4GALNT1,AGPAT1,IDNK,NME7,ADH7,IDS,PCCB,MRI1,POLR3C,PGAM2,MOGS,HPSE,SCLY,NAT2,GALNT10,DDOST,DHCR7,PIGH,B4GALT1,PMM1,CYP19A1,ME3,MGAM,IL4I1,ART2A-PS,ART2B,GYS1,EXT2,POLD1,DHCR24,ACLY,DNMT3A,ACO1,PKM,PIGYL,AGPAT4,MTM1,GNS,CAD,ENOPH1,AGXT2,POLE4,DGKE,TAT,PMVK,SMPD4,MTMR1,THTPA,ITPKA,GALNT2,CYP27A1,ITPK1,LTA4H,GFPT2,PCK2,ALG12,CRYL1,B3GNT2,RPN1,AMPD3,ATP6V1H,MINPP1,PTGES2,ACSS1,CKB,MAN2A1,AGPAT2,UCKL1,ZNRD1,PYCR2,PTGES3,ADPGK,PGP,CMAS,CYP2E1,OGDHL,PIP5K1A,EHHADH,PLPP3,UCK1,ATP6V1E1,GPI1,CKM,PMM2,MTAP,LPIN3,SPHK2,TWISTNB,NANS,ACAT2,SAT2,SPTLC2,NOS3,FPGS,AGXT,CEPT1,HK2,CHPF2,QARS,PLA2G2A,NANP,DGKH,FDFT1,POLR3H,PANK2,POLR2G,DNMT1,CERS5,MGAT1,ATP6V1B2,PDHA1,INPP4A,POLR3D,GART,PI4K2B,ATIC,PRODH2,INPP5K,GALC,MTHFD1,GALM,CSGALNACT1,CBR3,ALG11,PIGM,ACOT4,ACOT3,GGT1,IPPK,ACSL3,PIGW,ALOX15,PLCB4,MGAT5,GLS,FBP2,FLAD1,CYP11B2,DGKZ,GALNT18,HLCS,ODC1,ADSS,GBA,UXS1,NME2,CYP2C44,TUSC3,PANK3,PNPO,PGS1,DCK,PANK4,GPAM,PYGB,FASN,ALDH1B1,GFPT1,PPT2,TK2,PCYT1A,ALAS2,DEGS1,PHOSPHO1,CYP2C55,GMPPA,PGM1,CYP2C37,CYP2C50,CYP2C54,UPRT,GALNT11,ETNK1,GNPDA2,CYP21A1,PLA2G12B,MAN1B1,POLR1A,AGPS,PLCG2,GUSB,APRT,ATP6V1D,SYNJ1,PAFAH1B2,ITPKC,POLR3A,GDA,BLVRA,GLCE,BPGM,TRAK2,EPRS,ACACA,NAGLU,CD38,RRM2B,GUK1,GALE,TRIT1,B3GALNT1,B4GALT3,C1GALT1C1,AKR1B3,PLA2G2D,PLA2G4A,DSE,GALNS,RDH11,P4HA1,ST3GAL5,ALDH1A3,HGSNAT,ATP6V0A1,POMGNT1,MAT1A,ALDH3B1,HEXDC,ATP6V1C1,ST6GAL1,PNPLA3,MTHFD1L,UGCG,PTGS2,MTMR7,GNE,HK3,FKTN,ACSL5,ACP5,MTHFR,PLCE1,CHST9,ASNS,G6PD2,G6PDX,CNDP1,LDHB,INPP1,BDH2,POLA1,GNPDA1,PLCB2,HEXB,ACER2,ARSB,POLR1C,HPGDS,RPIA,INPP4B,POLR3G,ATP6AP1,DGAT2,CYP2R1,TBXAS1,HMGCR,CYP8B1,MTR,NMNAT3,HEXA,HMGCS1,MGAT2,CRLS1,LPCAT2,PRPS2,ACOT5,MAT2B,GCNT1,CYP11A1,HSD17B2,PLPP2,INPP5B,ACSS2,PAPSS1,CHSY1,UMPS,FAM213B,PTGS1,ACMSD,ACAD8,ACOT1,ACOT2,HSD17B6,CHPF,CMPK2,PLA2G7,MVD,MSMO1,ALDH1A1,PLD3,EXT1,GCNT2,PRPS1,ALDOA,SC5D,MTHFD2,LSS,PLD4,LPIN1,ALDH1A2,POLG2,GSS,UPP2,ATP6V0A2,PSAT1,MVK,ASL,ACACB,MAN1A,HSD17B7,TM7SF2,FDPS,ST3GAL4,CYP51,NAPRT,IMPDH2,UAP1L1,ASAH1,PLA2G12A,NAGK,ACSL4,GAA,PPT1,IDI1,ACSM1,CYP2C29,CYP2C38,CYP2C39,ALDH1A7,AMD1,NAMPT,AGPAT3,B3GALT1,SQLE,CYP2C65,CYP2C66,IMPA2,HDC,SYNJ2,HMOX1,CYP4A12A,CYP4A12B,PLA2G16,CYP26A1,CTPS2,UGT2B34,ACSM5,AKR1B7	3.00512984852119e-07
NOD-like receptor signaling pathway	UP	2.19576003067926	1814	43	12783	43	7.23980833161608e-06	CASP12,NAMPT,IRF7,GBP5,CYBB,IKBKE,CYBA,IKBKB,TRIP6,TXNIP,IL1B,TNFAIP3,TRPV2,NAIP1,NAIP2,NAIP5,NAIP6,NLRP1A,NLRP1B,NFKB1,JUN,GBP2,CASP8,CTSB,IFNAR2,BIRC3,GSDMD,OAS1A,OAS1G,PLCB2,IFI204,DHX33,TLR4,CCL5,TAB1,RIPK3,VDAC2,MEFV,TYK2,IRAK4,VDAC3,STAT1,NLRP3,IRF9,TRP53BP1,PSTPIP1,GBP3,AIM2,RNF31,TMEM173,MFN1,RIPK2,PYCARD,PLCB4,OAS2,CCL2,OAS3,RIPK1,FADD,IFNAR1,PANX1,RNASEL,TRAF3,SUGT1,TAB3,DNM1L,ITPR1,NLRX1,ATG16L1,TRAF2,NOD1,MAPK14,NOD2,NFKBIA,ITPR3,RELA,CASP1,CARD9,RBCK1,MYD88,MAPK12,HSP90AB1,BCL2,TRPM2,IL18,TXN1,ERBIN,MAPK10,RHOA,CXCL1,TRAF6,PRKCD,JAK1,TRAF5,ATG5,IRF3,GBP7,NFKBIB,MAPK11,ANTXR1,NEK7,GABARAP,ATG12,MAPK13,MAPK8,TRPM7,BRCC3,NLRP12,NLRC4,IKBKG,MCU,MAVS,MAPK3,CASR,CARD6,TBK1,TAB2,MAPK1,PLCB1,GABARAPL1,TANK,MAP3K7,STAT2,SHARPIN,MFN2,BIRC2,MAPK9,CASP4,HSP90AA1,TXN2,VDAC1,PLCB3,P2RX7,ANTXR2,GABARAPL2,CHUK,ITPR2,XIAP	0.000107631817196692
Retinol metabolism	DOWN	9.16203348180003	383	14	12783	14	7.49420880907792e-09	CYP4A14,CYP2C40,CYP2C68,CYP3A25,CYP3A13,CYP1A2,CYP2A12,LRAT,AOX3,CYP2C70,UGT2B37,UGT2B38,UGT2B5,CYP26B1,RETSAT,DHRS3,CYP2B10,CYP1A1,RDH5,DHRS4,AOX2,DHRS9,DGAT1,RPE65,CYP4A10,CYP4A31,CYP4A32,BCO1,RDH10,AOX1,UGT2B36,ADH7,CYP2C44,CYP2C55,CYP2C37,CYP2C50,CYP2C54,RDH11,HSD17B6,ALDH1A1,ALDH1A2,CYP2C29,CYP2C38,CYP2C39,ALDH1A7,CYP2C65,CYP2C66,CYP4A12A,CYP4A12B,CYP26A1,UGT2B34	3.03856102622614e-07
Butanoate metabolism	DOWN	4.50293015659525	1487	11	12783	11	7.63268958436925e-05	ACSM3,ALDH5A1,BDH1,HADH,ECHS1,ACAT1,ACADS,L2HGDH,HMGCS2,ABAT,GAD2,HADHA,HMGCL,OXCT1,EHHADH,ACAT2,BDH2,HMGCS1,ACSM1,AACS,ACSM5	0.000709204073880976
Nicotinate and nicotinamide metabolism	DOWN	3.66650276582667	1627	14	12783	14	8.72526099467974e-05	NT5E,ENPP1,AOX3,PNP,PNP2,NADK,NADK2,NUDT12,ENPP3,NMNAT1,NMRK2,NNT,NMRK1,NNMT,NADSYN1,AOX2,NT5C1B,NT5C2,NT5C3B,QPRT,NT5M,AOX1,NT5C3,NT5C,ART2A-PS,ART2B,CD38,NMNAT3,NAPRT,NAMPT	0.000794176817066768
Pyruvate metabolism	DOWN	4.22718253968254	1296	15	12783	15	9.2903978966552e-06	HAGH,ACOT12,LDHA,LDHD,GRHPR,PKLR,PCX,ACAT1,ALDH9A1,ALDH3A2,GLO1,ALDH2,PCK1,ME1,MDH2,ACYP2,MDH1,PDHB,DLD,ACYP1,ALDH7A1,FH1,DLAT,ME3,PKM,PCK2,ACSS1,ACAT2,PDHA1,ME2,ALDH1B1,ACACA,LDHB,ACSS2,ACACB	0.000133661853609943
